num_stas,policy,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,ee_kbit_j,e_per_pkt_uj,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac
400,no_raw,7,0.127188,10.4192,2869.346239,5001.086153,0.872812,0.879656,0.866233,0.805248,1.0,2513.45501,50.231328,101.569198,2361.654484,0.0,1.243611,823408.684597,33497.01441,83363.924,7.1,3026.00269,30463.91172,1.0
400,no_raw,99,0.129479,10.606933,2864.56814,5061.670584,0.870521,0.876474,0.865591,0.803563,1.0,2513.448049,50.219976,101.573819,2361.654255,0.0,1.266022,808832.839732,31889.170247,79843.22,7.1,3038.56755,28843.502697,1.0
400,static,42,0.364896,29.892267,3242.718613,8663.462893,0.635104,0.669713,0.491221,0.490692,1.0,465.222756,36.81246,102.130657,274.056953,52.222685,19.276099,53122.781128,7403.61986,10433.825333,7.1,3035.545883,4360.973977,1.0
400,static,7,0.366042,29.986133,3332.740538,8965.871661,0.633958,0.671991,0.489422,0.488894,1.0,472.616972,36.803172,102.132079,281.648818,52.032903,19.034103,53798.17551,7548.776936,10456.462667,7.1,3035.364314,4506.312622,0.9975
400,static,99,0.366354,30.011733,3290.718318,8910.219637,0.633646,0.668538,0.489684,0.488837,1.0,464.754579,36.792768,102.133857,273.593658,52.234296,19.372633,52858.069819,7417.152357,10397.589333,7.1,3045.394247,4364.65811,1.0
400,adaptive,42,0.427396,35.012267,3125.121782,7772.606517,0.572604,0.769392,0.501969,0.501603,1.0,487.173521,43.369128,102.24103,289.752162,51.811202,21.560449,47494.372039,7978.398683,11998.448,7.1,3031.186903,4940.11178,1.0
400,adaptive,7,0.430312,35.2512,3162.236386,7844.248989,0.569688,0.769283,0.500733,0.500183,1.0,489.148007,43.332756,102.241207,291.814295,51.759748,21.619959,47363.641409,7830.108184,11921.232,7.1,3029.442339,4793.565845,0.9975
400,adaptive,99,0.429688,35.2,3213.99822,8192.830248,0.570312,0.777409,0.500962,0.500137,1.0,485.797043,43.380192,102.24334,288.326723,51.846788,21.737473,47107.592074,7861.129513,12002.358667,7.1,3032.249587,4821.779927,1.0
400,cluster_csv,42,0.475208,38.929067,2812.33098,7501.972047,0.524792,0.744124,0.471957,0.470709,1.0,481.38349,44.716836,102.328475,282.346279,51.9919,24.260741,42208.109574,7724.13513,11511.197333,7.1,3038.603497,4678.431633,1.0
400,cluster_csv,7,0.474792,38.894933,2813.33149,7628.759322,0.525208,0.738581,0.473403,0.471532,1.0,482.899372,44.7549,102.323853,283.8668,51.953818,24.163378,42378.180991,7783.326807,11837.66,7.1,3032.4778,4743.749007,1.0
400,cluster_csv,99,0.482708,39.543467,2738.028546,7530.513765,0.517292,0.744414,0.463129,0.461607,1.0,485.965555,44.532852,102.341982,287.220269,51.870452,24.411277,41947.825223,7731.130165,12135.698667,7.1,3040.608211,4683.421955,0.9975
