num_stas,policy,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,ee_kbit_j,e_per_pkt_uj,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac
200,adaptive,42,0.95375,39.0656,1440.265831,3640.744285,0.04625,0.99975,0.346201,0.346201,1.0,566.881644,68.216808,103.180516,345.134269,50.350051,41.34789,24765.471566,3578.855132,4968.970667,7.1,1512.069965,2059.685167,0.96
200,adaptive,7,0.958542,39.261867,1439.112642,3612.704521,0.041458,0.999653,0.345008,0.345008,1.0,552.592652,68.295192,103.190113,330.388958,50.718389,42.630172,24020.545634,3533.191965,4941.530667,7.1,1496.860912,2029.231054,0.965
200,adaptive,99,0.950208,38.920533,1471.185456,3678.715831,0.049792,0.999451,0.348636,0.348636,1.0,566.042735,68.223312,103.173969,344.273858,50.371596,41.255401,24820.992529,3608.984979,5078.88,7.1,1506.358313,2095.526667,0.96
200,cluster_csv,42,0.4925,20.1728,2560.944372,8263.137896,0.5075,0.657044,0.412037,0.411651,1.0,511.066632,40.9896,102.357255,316.573435,51.146342,23.683174,43237.447727,3198.965858,3962.346667,7.1,1508.456822,1683.409036,0.965
200,cluster_csv,7,0.497083,20.360533,2616.485732,8528.019217,0.502917,0.663041,0.416221,0.414122,1.0,512.163738,41.494632,102.36472,317.174534,51.129852,23.852372,42930.740808,3180.870342,3958.181333,7.1,1505.875641,1667.894701,0.965
200,cluster_csv,99,0.488958,20.027733,2568.058881,8442.255464,0.511042,0.654213,0.409516,0.408931,1.0,485.832133,40.495152,102.34502,291.210062,51.781899,24.73414,41400.266967,3189.346174,4010.424,7.1,1501.524875,1680.721299,0.975
200,traffic_split,42,0.948125,38.8352,1440.747456,3573.020237,0.051875,0.99924,0.355601,0.355601,1.0,562.966743,68.956152,103.174473,340.368939,50.467179,41.389869,24740.353452,3486.389896,4854.550667,7.1,1503.797792,1975.492104,0.96
200,traffic_split,7,0.959167,39.287467,1422.063499,3491.061559,0.040833,0.999673,0.355351,0.355351,1.0,556.185418,69.644736,103.197429,332.6861,50.657153,42.382413,24160.965162,3579.563434,4981.782667,7.1,1494.322888,2078.140546,0.965
200,traffic_split,99,0.930417,38.109867,1515.733114,3840.563373,0.069583,0.992573,0.352094,0.352094,1.0,551.07529,67.381872,103.146242,329.811459,50.735717,41.493278,24678.69637,3563.719254,4974.809333,7.1,1510.392083,2046.227171,0.965
200,laca,42,0.923542,37.828267,1821.491914,4448.529609,0.076458,0.990777,0.345912,0.345912,1.0,580.217704,65.865288,103.122426,361.276494,49.953496,39.118007,26177.202992,3406.045292,4483.009333,7.1,1512.80506,1886.140232,0.975
